place_id,review_type,1st_topic,2nd_topic,3rd_topic,name,region,reviews_link
ChIJLRIsYBpzjEcR09sIQXN5SuI,negatif,attente,examen et consultation,mauvaise expérience,centre hospitalier alpes-leman hôpital findrol,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJLRIsYBpzjEcR09sIQXN5SuI&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJLRIsYBpzjEcR09sIQXN5SuI,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier alpes-leman hôpital findrol,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJLRIsYBpzjEcR09sIQXN5SuI&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJM-iye6pBqhIRHP4bP8YwTUs,negatif,prise en charge d'urgence 1,professionnalisme,attente,centre hospitalier agen-nérac (site de nérac),Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJM-iye6pBqhIRHP4bP8YwTUs&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJM-iye6pBqhIRHP4bP8YwTUs,positif,personnel agréable et à l'écoute,professionnalisme,attente,centre hospitalier agen-nérac (site de nérac),Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJM-iye6pBqhIRHP4bP8YwTUs&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJM4vzmdlp2hIRlaB3h6YjuNk,negatif,mauvaise expérience,personnel désagréable,attente,clinisud,Corse,https://search.google.com/local/reviews?placeid=ChIJM4vzmdlp2hIRlaB3h6YjuNk&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJM4vzmdlp2hIRlaB3h6YjuNk,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,clinisud,Corse,https://search.google.com/local/reviews?placeid=ChIJM4vzmdlp2hIRlaB3h6YjuNk&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJM7E_Qa7M_kcRATl3ASwnk8c,negatif,attente,mauvaise expérience,personnel désagréable,centre hospitalier universitaire dupuytren 1,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJM7E_Qa7M_kcRATl3ASwnk8c&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJM7E_Qa7M_kcRATl3ASwnk8c,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier universitaire dupuytren 1,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJM7E_Qa7M_kcRATl3ASwnk8c&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJMW8CT1E61xIRsIxKopV50XU,negatif,mauvaise expérience,personnel désagréable,attente,centre hospitalier de castelluccio,Corse,https://search.google.com/local/reviews?placeid=ChIJMW8CT1E61xIRsIxKopV50XU&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJMXkI26tGBkgROLHhC-f-ct8,negatif,attente,examen et consultation,mauvaise expérience,centre hospitalier de cholet,Pays de la Loire,https://search.google.com/local/reviews?placeid=ChIJMXkI26tGBkgROLHhC-f-ct8&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJMXkI26tGBkgROLHhC-f-ct8,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier de cholet,Pays de la Loire,https://search.google.com/local/reviews?placeid=ChIJMXkI26tGBkgROLHhC-f-ct8&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJMcQGwaer70cRDvRWTIOeCqA,negatif,attente,mauvaise expérience,personnel désagréable,centre hospitalier de joigny,Bourgogne-Franche-Comté,https://search.google.com/local/reviews?placeid=ChIJMcQGwaer70cRDvRWTIOeCqA&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJMcQGwaer70cRDvRWTIOeCqA,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier de joigny,Bourgogne-Franche-Comté,https://search.google.com/local/reviews?placeid=ChIJMcQGwaer70cRDvRWTIOeCqA&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJMdpjN3yBBUgRvWjA5aLdmoE,negatif,professionnalisme,prise en charge d'urgence 1,examen et consultation,hopital local estuaire et sillon,Pays de la Loire,https://search.google.com/local/reviews?placeid=ChIJMdpjN3yBBUgRvWjA5aLdmoE&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJMdpjN3yBBUgRvWjA5aLdmoE,positif,prise en charge d'urgence 1,maternité,personnel agréable et à l'écoute,hopital local estuaire et sillon,Pays de la Loire,https://search.google.com/local/reviews?placeid=ChIJMdpjN3yBBUgRvWjA5aLdmoE&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJMfz7-EzVEEgR76fpFGEoyLA,positif,personnel agréable et à l'écoute,maternité,prise en charge d'urgence 2,cpef (centre de planification et d'éducation familiale) de quimper,Bretagne,https://search.google.com/local/reviews?placeid=ChIJMfz7-EzVEEgR76fpFGEoyLA&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJN1XXxSguqBIRs6LhVBWWv0Y,negatif,attente,personnel désagréable,mauvaise expérience,centre hospitalier de bagnères de bigorre,Occitanie,https://search.google.com/local/reviews?placeid=ChIJN1XXxSguqBIRs6LhVBWWv0Y&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJN1XXxSguqBIRs6LhVBWWv0Y,positif,personnel agréable et à l'écoute,professionnalisme,prise en charge d'urgence 2,centre hospitalier de bagnères de bigorre,Occitanie,https://search.google.com/local/reviews?placeid=ChIJN1XXxSguqBIRs6LhVBWWv0Y&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJN7s15PSqrhIR-byQ4x4pRpI,negatif,mauvaise expérience,examen et consultation,attente,"la clinique du cheval, centre hospitalier vetérinaire equin",Occitanie,https://search.google.com/local/reviews?placeid=ChIJN7s15PSqrhIR-byQ4x4pRpI&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJN7s15PSqrhIR-byQ4x4pRpI,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,"la clinique du cheval, centre hospitalier vetérinaire equin",Occitanie,https://search.google.com/local/reviews?placeid=ChIJN7s15PSqrhIR-byQ4x4pRpI&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJN8Jpyytq2hIRx0hzcVfYkNc,negatif,examen et consultation,attente,prise en charge d'urgence 1,centre hospitalier ajaccio (centre de vaccination les salines),Corse,https://search.google.com/local/reviews?placeid=ChIJN8Jpyytq2hIRx0hzcVfYkNc&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJN8Jpyytq2hIRx0hzcVfYkNc,positif,personnel agréable et à l'écoute,mauvaise expérience,professionnalisme,centre hospitalier ajaccio (centre de vaccination les salines),Corse,https://search.google.com/local/reviews?placeid=ChIJN8Jpyytq2hIRx0hzcVfYkNc&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJNQ3X0CXeDkgRw47sW0h2DWA,negatif,mauvaise expérience,attente,examen et consultation,service de dermatologie du chu de rennes,Bretagne,https://search.google.com/local/reviews?placeid=ChIJNQ3X0CXeDkgRw47sW0h2DWA&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJNQ3X0CXeDkgRw47sW0h2DWA,positif,personnel agréable et à l'écoute,professionnalisme,mauvaise expérience,service de dermatologie du chu de rennes,Bretagne,https://search.google.com/local/reviews?placeid=ChIJNQ3X0CXeDkgRw47sW0h2DWA&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJNSqAdq0jyRIRW7GvriI6co4,negatif,attente,examen et consultation,mauvaise expérience,centre hospitalier de hyères,Provence-Alpes-Côte d'Azur,https://search.google.com/local/reviews?placeid=ChIJNSqAdq0jyRIRW7GvriI6co4&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJNSqAdq0jyRIRW7GvriI6co4,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier de hyères,Provence-Alpes-Côte d'Azur,https://search.google.com/local/reviews?placeid=ChIJNSqAdq0jyRIRW7GvriI6co4&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJNXtpJxilBUgRkjKiASMv1RI,negatif,prise en charge d'urgence 2,mauvaise expérience,prise en charge d'urgence 1,centre hospitalier loire vendée océan,Pays de la Loire,https://search.google.com/local/reviews?placeid=ChIJNXtpJxilBUgRkjKiASMv1RI&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJNXtpJxilBUgRkjKiASMv1RI,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,maternité,centre hospitalier loire vendée océan,Pays de la Loire,https://search.google.com/local/reviews?placeid=ChIJNXtpJxilBUgRkjKiASMv1RI&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJNw83E2LT90cRMNQG3oFQ9Do,negatif,examen et consultation,attente,personnel agréable et à l'écoute,centre hospitalier de saint-flour,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJNw83E2LT90cRMNQG3oFQ9Do&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJNw83E2LT90cRMNQG3oFQ9Do,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier de saint-flour,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJNw83E2LT90cRMNQG3oFQ9Do&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJO8Q1R6SNyRIRrvetviplFgQ,negatif,attente,mauvaise expérience,examen et consultation,centre hospitalier du pays d'aix,Provence-Alpes-Côte d'Azur,https://search.google.com/local/reviews?placeid=ChIJO8Q1R6SNyRIRrvetviplFgQ&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJO8Q1R6SNyRIRrvetviplFgQ,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier du pays d'aix,Provence-Alpes-Côte d'Azur,https://search.google.com/local/reviews?placeid=ChIJO8Q1R6SNyRIRrvetviplFgQ&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJOQAW8kuBDkgRbL1vkaEVtyA,negatif,professionnalisme,locaux et accès,mauvaise expérience,centre donald winnicott,Bretagne,https://search.google.com/local/reviews?placeid=ChIJOQAW8kuBDkgRbL1vkaEVtyA&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJOS9FhafAyRIRM8mAJ_G8_AM,negatif,mauvaise expérience,attente,personnel désagréable,hôpitaux universitaires de marseille timone,Provence-Alpes-Côte d'Azur,https://search.google.com/local/reviews?placeid=ChIJOS9FhafAyRIRM8mAJ_G8_AM&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJOS9FhafAyRIRM8mAJ_G8_AM,positif,personnel agréable et à l'écoute,professionnalisme,prise en charge d'urgence 2,hôpitaux universitaires de marseille timone,Provence-Alpes-Côte d'Azur,https://search.google.com/local/reviews?placeid=ChIJOS9FhafAyRIRM8mAJ_G8_AM&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJOaSVQ8Fq5kcR2MJyyb6P8Tc,negatif,attente,mauvaise expérience,examen et consultation,centre hospitalier de gonesse,Île-de-France,https://search.google.com/local/reviews?placeid=ChIJOaSVQ8Fq5kcR2MJyyb6P8Tc&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJOaSVQ8Fq5kcR2MJyyb6P8Tc,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier de gonesse,Île-de-France,https://search.google.com/local/reviews?placeid=ChIJOaSVQ8Fq5kcR2MJyyb6P8Tc&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJOd76eyUvVQ0RyRy1vU09RVI,negatif,prise en charge d'urgence 1,professionnalisme,attente,ehpad lormont - groupe hospitalier sud - chu de bordeaux,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJOd76eyUvVQ0RyRy1vU09RVI&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJOd76eyUvVQ0RyRy1vU09RVI,positif,personnel agréable et à l'écoute,locaux et accès,personnel désagréable,ehpad lormont - groupe hospitalier sud - chu de bordeaux,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJOd76eyUvVQ0RyRy1vU09RVI&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJOeiusWvV_EcRguLbOmK-bq8,negatif,attente,locaux et accès,prise en charge d'urgence 2,chru tours - site bretonneau,Centre-Val de Loire,https://search.google.com/local/reviews?placeid=ChIJOeiusWvV_EcRguLbOmK-bq8&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJOeiusWvV_EcRguLbOmK-bq8,positif,personnel agréable et à l'écoute,professionnalisme,prise en charge d'urgence 2,chru tours - site bretonneau,Centre-Val de Loire,https://search.google.com/local/reviews?placeid=ChIJOeiusWvV_EcRguLbOmK-bq8&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJOysOOLOX-kcRnDP1DYn61EA,negatif,attente,examen et consultation,mauvaise expérience,centre hospitalier jacques coeur,Centre-Val de Loire,https://search.google.com/local/reviews?placeid=ChIJOysOOLOX-kcRnDP1DYn61EA&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJOysOOLOX-kcRnDP1DYn61EA,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier jacques coeur,Centre-Val de Loire,https://search.google.com/local/reviews?placeid=ChIJOysOOLOX-kcRnDP1DYn61EA&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJQ16WnxaKDkgRAxAspUPAvKk,negatif,professionnalisme,personnel agréable et à l'écoute,maternité,fondation saint jean de dieu - centre hospitalier dinan saint-brieuc,Bretagne,https://search.google.com/local/reviews?placeid=ChIJQ16WnxaKDkgRAxAspUPAvKk&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJQ16WnxaKDkgRAxAspUPAvKk,positif,personnel agréable et à l'écoute,locaux et accès,professionnalisme,fondation saint jean de dieu - centre hospitalier dinan saint-brieuc,Bretagne,https://search.google.com/local/reviews?placeid=ChIJQ16WnxaKDkgRAxAspUPAvKk&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJQ1Boj7-8jUcRW0oBipuT1KY,negatif,attente,examen et consultation,mauvaise expérience,centre hospitalier intercommunal de haute-comté,Bourgogne-Franche-Comté,https://search.google.com/local/reviews?placeid=ChIJQ1Boj7-8jUcRW0oBipuT1KY&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJQ1Boj7-8jUcRW0oBipuT1KY,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,maternité,centre hospitalier intercommunal de haute-comté,Bourgogne-Franche-Comté,https://search.google.com/local/reviews?placeid=ChIJQ1Boj7-8jUcRW0oBipuT1KY&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJQ1ZrDlNJVQ0RDPeiVTAqR4I,negatif,attente,prise en charge d'urgence 2,examen et consultation,hôpital robert boulin urgences,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJQ1ZrDlNJVQ0RDPeiVTAqR4I&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJQ1ZrDlNJVQ0RDPeiVTAqR4I,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,attente,hôpital robert boulin urgences,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJQ1ZrDlNJVQ0RDPeiVTAqR4I&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJQ7csHfT9CEgROZWaI_W2hi8,negatif,mauvaise expérience,personnel désagréable,attente,centre hospitalier de laval,Pays de la Loire,https://search.google.com/local/reviews?placeid=ChIJQ7csHfT9CEgROZWaI_W2hi8&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJQ7csHfT9CEgROZWaI_W2hi8,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier de laval,Pays de la Loire,https://search.google.com/local/reviews?placeid=ChIJQ7csHfT9CEgROZWaI_W2hi8&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJQS_VOZhRUQ0Re10xJZfY7PU,negatif,prise en charge d'urgence 1,prise en charge d'urgence 2,mauvaise expérience,centre hospitalier de dax - antenne de saint vincent de tyrosse,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJQS_VOZhRUQ0Re10xJZfY7PU&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJQUHslJJbBUgRHTzBbQQ7myU,negatif,attente,professionnalisme,examen et consultation,hôpital intercommunal de la presqu'île - site de guérande,Pays de la Loire,https://search.google.com/local/reviews?placeid=ChIJQUHslJJbBUgRHTzBbQQ7myU&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJQUHslJJbBUgRHTzBbQQ7myU,positif,professionnalisme,locaux et accès,prise en charge d'urgence 1,hôpital intercommunal de la presqu'île - site de guérande,Pays de la Loire,https://search.google.com/local/reviews?placeid=ChIJQUHslJJbBUgRHTzBbQQ7myU&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJQWw0l4h2thIR4vUHKNjww8s,negatif,attente,mauvaise expérience,examen et consultation,centre hospitalier d'arles hôpital joseph imbert,Provence-Alpes-Côte d'Azur,https://search.google.com/local/reviews?placeid=ChIJQWw0l4h2thIR4vUHKNjww8s&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJQWw0l4h2thIR4vUHKNjww8s,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier d'arles hôpital joseph imbert,Provence-Alpes-Côte d'Azur,https://search.google.com/local/reviews?placeid=ChIJQWw0l4h2thIR4vUHKNjww8s&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJQ_4jgIXQ5UcRhf8mm5LZSBs,negatif,attente,examen et consultation,mauvaise expérience,centre hospitalier d'arpajon,Île-de-France,https://search.google.com/local/reviews?placeid=ChIJQ_4jgIXQ5UcRhf8mm5LZSBs&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJQ_4jgIXQ5UcRhf8mm5LZSBs,positif,personnel agréable et à l'écoute,maternité,prise en charge d'urgence 2,centre hospitalier d'arpajon,Île-de-France,https://search.google.com/local/reviews?placeid=ChIJQ_4jgIXQ5UcRhf8mm5LZSBs&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJQa4t0uq_qxIR8F2x_oNbQyw,negatif,personnel désagréable,mauvaise expérience,prise en charge d'urgence 1,centre hospitalier des deux rives,Occitanie,https://search.google.com/local/reviews?placeid=ChIJQa4t0uq_qxIR8F2x_oNbQyw&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJQa4t0uq_qxIR8F2x_oNbQyw,positif,personnel agréable et à l'écoute,locaux et accès,examen et consultation,centre hospitalier des deux rives,Occitanie,https://search.google.com/local/reviews?placeid=ChIJQa4t0uq_qxIR8F2x_oNbQyw&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJQaThpYMs_0cRG6MiWlSxymQ,negatif,examen et consultation,attente,mauvaise expérience,centre hospitalier jacques boutard,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJQaThpYMs_0cRG6MiWlSxymQ&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJQaThpYMs_0cRG6MiWlSxymQ,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier jacques boutard,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJQaThpYMs_0cRG6MiWlSxymQ&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJQwhZg-C6rhIRHV4Y7-PIiTU,negatif,attente,mauvaise expérience,personnel désagréable,hôpital pierre-paul riquet,Occitanie,https://search.google.com/local/reviews?placeid=ChIJQwhZg-C6rhIRHV4Y7-PIiTU&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJQwhZg-C6rhIRHV4Y7-PIiTU,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,hôpital pierre-paul riquet,Occitanie,https://search.google.com/local/reviews?placeid=ChIJQwhZg-C6rhIRHV4Y7-PIiTU&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJQwzMj4KFi0cRANVb4yurCA8,negatif,attente,examen et consultation,mauvaise expérience,centre hospitalier annecy genevois,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJQwzMj4KFi0cRANVb4yurCA8&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJQwzMj4KFi0cRANVb4yurCA8,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier annecy genevois,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJQwzMj4KFi0cRANVb4yurCA8&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJR0Qwt33C9EcRJ9ZMIpJfBtE,negatif,attente,mauvaise expérience,examen et consultation,ghm les portes du sud,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJR0Qwt33C9EcRJ9ZMIpJfBtE&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJR0Qwt33C9EcRJ9ZMIpJfBtE,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,examen et consultation,ghm les portes du sud,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJR0Qwt33C9EcRJ9ZMIpJfBtE&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJR2QIzT3C-EcRruFIHRkkyjg,positif,professionnalisme,locaux et accès,attente,centre hospitalier gériatrique,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJR2QIzT3C-EcRruFIHRkkyjg&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJR3tRwbag-0cR-TrhxCO67rc,negatif,attente,examen et consultation,mauvaise expérience,centre hospitalier de châteauroux,Centre-Val de Loire,https://search.google.com/local/reviews?placeid=ChIJR3tRwbag-0cR-TrhxCO67rc&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJR3tRwbag-0cR-TrhxCO67rc,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier de châteauroux,Centre-Val de Loire,https://search.google.com/local/reviews?placeid=ChIJR3tRwbag-0cR-TrhxCO67rc&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJR7YajfbZVA0RkkyC4YdFD7Q,negatif,attente,mauvaise expérience,examen et consultation,groupe hospitalier pellegrin,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJR7YajfbZVA0RkkyC4YdFD7Q&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJR7YajfbZVA0RkkyC4YdFD7Q,positif,personnel agréable et à l'écoute,professionnalisme,prise en charge d'urgence 2,groupe hospitalier pellegrin,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJR7YajfbZVA0RkkyC4YdFD7Q&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
